DATE,TIME,FREQ,R,G,B
2014-10-17,19:30,1,0,0,1
2014-10-17,19:40,1,0,0,1
2014-10-17,20:00,1,0,0,1
2014-10-17,20:10,1,0,0,1
2014-10-17,20:50,1,0,0,1
2014-10-17,22:20,1,1,0,0
2014-10-17,23:50,1,1,0,0
2014-10-18,00:10,1,1,0,0
2014-10-18,00:20,1,1,0,0
2014-10-18,00:40,1,1,0,0
2014-10-18,17:40,1,1,0,0
2014-10-19,10:30,1,1,0,0
2014-10-19,10:40,1,1,0,0
2014-10-19,13:10,1,1,0,0
2014-10-20,10:10,1,1,0,0
2014-10-20,11:20,1,1,0,0
2014-10-20,12:20,1,1,0,0
2014-10-20,14:30,2,0,0,1
2014-10-20,16:50,1,0,0,1
2014-10-20,19:30,1,0,0,1
2014-10-20,20:00,1,0,0,1
2014-10-20,20:10,1,0,0,1
2014-10-20,20:40,1,0,0,1
2014-10-20,20:50,1,0,0,1
2014-10-20,23:00,1,1,0,0
2014-10-21,09:00,1,1,0,0
2014-10-21,09:20,1,1,0,0
2014-10-21,11:10,1,1,0,0
2014-10-21,15:30,1,0,0,1
2014-10-21,19:10,1,0,0,1
2014-10-21,19:20,1,0,0,1
2014-10-21,20:50,1,0,0,1
2014-10-21,23:30,1,1,0,0
2014-10-21,23:40,2,1,0,0
2014-10-22,08:10,1,1,0,0
2014-10-22,11:40,1,1,0,0
2014-10-22,12:10,1,1,0,0
2014-10-22,13:40,1,0,0,1
2014-10-22,15:00,1,0,0,1
2014-10-22,15:40,1,0,0,1
2014-10-22,16:20,1,0,0,1
2014-10-22,16:40,1,0,0,1
2014-10-22,17:10,1,0,0,1
2014-10-22,18:10,1,0,0,1
2014-10-22,18:30,1,0,0,1
2014-10-22,18:50,1,0,0,1
2014-10-22,19:10,1,0,0,1
2014-10-22,20:20,1,0,0,1
2014-10-23,09:30,1,1,0,0
2014-10-23,16:20,1,0,0,1
2014-10-23,18:50,1,0,0,1
2014-10-23,20:10,1,0,0,1
2014-10-23,23:10,1,1,0,0
2014-10-23,23:20,1,1,0,0
2014-10-23,23:30,1,1,0,0
2014-10-24,02:20,1,1,0,0
2014-10-24,02:30,1,1,0,0
2014-10-24,03:40,1,1,0,0
2014-10-24,03:50,1,1,0,0
2014-10-24,04:10,1,1,0,0
2014-10-24,13:00,1,1,0,0
2014-10-24,18:30,1,0,0,1
2014-10-24,19:10,2,0,0,1
2014-10-24,19:30,1,0,0,1
2014-10-24,20:10,2,0,0,1
2014-10-24,20:30,1,0,0,1
2014-10-26,11:20,1,1,0,0
2014-10-26,12:40,2,1,0,0
2014-10-26,12:50,1,1,0,0
2014-10-26,21:30,1,1,0,0
2014-10-27,10:20,1,1,0,0
2014-10-27,10:50,1,1,0,0
2014-10-27,14:20,1,0,0,1
2014-10-27,15:00,1,0,0,1
2014-10-27,15:50,1,0,0,1
2014-10-27,16:30,1,0,0,1
2014-10-27,19:10,1,0,0,1
2014-10-27,20:30,1,0,0,1
2014-10-27,21:00,1,0,0,1
2014-10-28,13:00,1,0,0,1
2014-10-28,13:20,1,0,0,1
2014-10-28,13:30,1,0,0,1
2014-10-28,14:30,1,0,0,1
2014-10-28,14:50,1,0,0,1
2014-10-28,15:30,1,0,0,1
2014-10-28,17:40,1,0,0,1
2014-10-28,18:10,1,0,0,1
2014-10-28,20:10,1,0,0,1
2014-10-28,20:20,1,0,0,1
2014-10-28,22:00,1,0,0,1
2014-10-28,23:50,1,1,0,0
2014-10-29,09:00,1,1,0,0
2014-10-29,09:10,1,1,0,0
2014-10-29,09:50,1,1,0,0
2014-10-29,16:50,1,0,0,1
2014-10-29,18:10,1,0,0,1
2014-10-29,18:30,1,0,0,1
2014-10-29,18:40,1,0,0,1
2014-10-29,19:00,1,0,0,1
2014-10-29,19:10,1,0,0,1
2014-10-29,19:30,1,0,0,1
2014-10-29,19:50,1,0,0,1
2014-10-29,20:20,1,0,0,1
2014-10-29,20:30,1,0,0,1
2014-10-29,20:40,2,0,0,1
2014-10-30,00:50,1,1,0,0
2014-10-30,13:00,1,0,0,1
2014-10-30,16:50,1,0,0,1
2014-10-30,17:00,1,0,0,1
2014-10-30,18:00,1,0,0,1
2014-10-30,18:30,1,0,0,1
2014-10-30,18:40,2,0,0,1
2014-10-30,19:50,1,0,0,1
2014-10-30,20:10,1,0,0,1
2014-10-30,20:40,1,0,0,1
2014-10-31,13:20,1,0,0,1
2014-10-31,13:50,1,0,0,1
2014-10-31,15:10,1,0,0,1
2014-10-31,16:10,1,0,0,1
2014-10-31,17:40,1,0,0,1
2014-10-31,18:10,1,0,0,1
2014-10-31,19:00,1,0,0,1
2014-10-31,20:10,1,0,0,1
2014-10-31,20:30,1,0,0,1
2014-10-31,20:40,1,1,0,0
2014-10-31,23:40,1,1,0,0
2014-11-01,08:30,1,1,0,0
2014-11-01,13:10,1,1,0,0
2014-11-01,13:20,1,1,0,0
2014-11-01,19:10,1,1,0,0
2014-11-01,22:50,1,1,0,0
2014-11-02,13:10,1,1,0,0
2014-11-02,17:00,1,0,0,1
2014-11-02,17:10,2,0,0,1
2014-11-03,00:50,1,1,0,0
2014-11-03,01:10,1,1,0,0
2014-11-03,03:10,1,1,0,0
2014-11-03,10:50,1,1,0,0
2014-11-03,17:00,1,0,0,1
2014-11-03,17:20,1,0,0,1
2014-11-03,18:10,1,0,0,1
2014-11-03,18:40,1,0,0,1
2014-11-03,19:20,1,0,0,1
2014-11-03,19:30,1,0,0,1
2014-11-03,20:20,1,0,0,1
2014-11-03,21:00,1,0,0,1
2014-11-03,21:20,1,0,0,1
2014-11-04,14:00,1,0,0,1
2014-11-04,16:50,1,0,0,1
2014-11-04,18:10,2,0,0,1
2014-11-04,18:30,2,0,0,1
2014-11-04,18:40,1,0,0,1
2014-11-04,19:30,1,0,0,1
2014-11-04,20:30,1,0,0,1
2014-11-04,21:10,1,0,0,1
2014-11-04,21:30,1,0,0,1
2014-11-04,21:40,1,0,0,1
2014-11-05,00:00,1,1,0,0
2014-11-05,00:40,1,1,0,0
2014-11-05,02:00,1,1,0,0
2014-11-05,02:50,1,1,0,0
2014-11-05,10:20,2,1,0,0
2014-11-05,11:40,1,1,0,0
2014-11-05,18:30,1,0,0,1
2014-11-05,19:10,1,0,0,1
2014-11-05,21:00,2,0,0,1
2014-11-05,21:10,1,0,0,1
2014-11-05,21:20,1,0,0,1
2014-11-05,21:40,1,0,0,1
2014-11-05,21:50,1,0,0,1
2014-11-05,22:20,2,0,0,1
2014-11-06,16:20,1,0,0,1
2014-11-06,19:40,1,0,0,1
2014-11-06,21:00,1,0,0,1
2014-11-06,21:10,1,0,0,1
2014-11-06,22:00,1,0,0,1
2014-11-06,22:10,1,0,0,1
2014-11-06,22:20,2,0,0,1
2014-11-06,22:40,1,1,0,0
2014-11-06,23:00,1,0,0,1
2014-11-07,11:50,1,1,0,0
2014-11-07,14:50,1,0,0,1
2014-11-07,19:20,1,0,0,1
2014-11-08,02:20,1,1,0,0
2014-11-08,02:30,2,1,0,0
2014-11-09,09:00,1,1,0,0
2014-11-10,11:50,1,1,0,0
2014-11-10,12:10,1,1,0,0
2014-11-10,12:50,1,1,0,0
2014-11-10,17:20,1,0,0,1
2014-11-10,19:50,1,0,0,1
2014-11-10,20:20,1,0,0,1
2014-11-10,21:30,1,0,0,1
2014-11-10,21:40,2,0,0,1
2014-11-10,22:00,1,0,0,1
2014-11-11,16:30,1,0,0,1
2014-11-11,17:20,1,0,0,1
2014-11-11,18:10,2,0,0,1
2014-11-11,19:20,1,0,0,1
2014-11-11,19:30,1,0,0,1
2014-11-11,19:40,1,0,0,1
2014-11-11,20:00,1,0,0,1
2014-11-11,20:30,1,0,0,1
2014-11-11,20:50,1,0,0,1
2014-11-11,21:00,1,0,0,1
2014-11-11,21:20,1,0,0,1
2014-11-12,14:50,1,0,0,1
2014-11-12,15:10,1,0,0,1
2014-11-12,17:00,1,0,0,1
2014-11-12,18:10,2,0,0,1
2014-11-12,18:50,1,0,0,1
2014-11-12,20:30,1,0,0,1
2014-11-13,14:20,1,0,0,1
2014-11-13,14:30,1,0,0,1
2014-11-13,15:30,1,0,0,1
2014-11-13,16:10,1,0,0,1
2014-11-13,18:40,1,0,0,1
2014-11-13,18:50,1,0,0,1
2014-11-14,16:40,1,0,0,1
2014-11-14,17:10,1,0,0,1
2014-11-14,19:50,1,0,0,1
2014-11-14,20:10,1,0,0,1
2014-11-14,20:50,1,0,0,1
2014-11-16,20:30,1,1,0,0
2014-11-17,02:20,1,1,0,0
2014-11-17,02:30,1,1,0,0
2014-11-17,04:20,1,1,0,0
2014-11-17,11:50,1,1,0,0
2014-11-17,16:40,1,0,0,1
2014-11-17,17:00,1,0,0,1
2014-11-17,17:20,1,0,0,1
2014-11-17,18:40,1,0,0,1
2014-11-17,19:30,1,0,0,1
2014-11-18,13:50,1,0,0,1
2014-11-18,15:30,1,0,0,1
2014-11-18,15:40,1,0,0,1
2014-11-18,18:30,1,0,0,1
2014-11-18,19:10,1,0,0,1
2014-11-18,19:20,1,0,0,1
2014-11-18,19:40,1,0,0,1
2014-11-18,20:00,2,0,0,1
2014-11-18,20:20,1,0,0,1
2014-11-18,20:40,1,0,0,1
2014-11-18,21:00,1,0,0,1
2014-11-18,21:40,1,0,0,1
2014-11-18,21:50,1,0,0,1
2014-11-19,00:50,1,1,0,0
2014-11-19,14:30,1,0,0,1
2014-11-19,16:10,1,0,0,1
2014-11-19,19:30,1,0,0,1
2014-11-19,19:50,2,0,0,1
2014-11-19,20:10,2,0,0,1
2014-11-19,21:10,1,0,0,1
2014-11-19,22:20,1,0,0,1
2014-11-20,12:50,1,1,0,0
2014-11-20,14:30,1,0,0,1
2014-11-20,15:20,1,0,0,1
2014-11-20,17:10,1,0,0,1
2014-11-20,18:50,1,0,0,1
2014-11-20,19:10,1,0,0,1
2014-11-20,20:10,1,0,0,1
2014-11-20,20:20,1,0,0,1
2014-11-20,20:40,1,0,0,1
2014-11-20,21:00,1,0,0,1
2014-11-20,21:20,1,0,0,1
2014-11-20,21:50,1,0,0,1
2014-11-21,15:10,1,0,0,1
2014-11-21,16:10,2,0,0,1
2014-11-21,16:20,1,0,0,1
2014-11-21,18:00,1,0,0,1
2014-11-21,18:40,1,0,0,1
2014-11-21,19:00,1,0,0,1
2014-11-21,19:40,1,0,0,1
2014-11-21,20:10,1,0,0,1
2014-11-22,10:20,1,1,0,0
2014-11-22,10:40,1,1,0,0
2014-11-23,23:00,1,1,0,0
2014-11-24,11:30,1,1,0,0
2014-11-24,14:40,1,0,0,1
2014-11-24,16:50,1,0,0,1
2014-11-24,19:40,1,0,0,1
2014-11-24,20:00,1,0,0,1
2014-11-24,20:10,1,0,0,1
2014-11-24,20:30,1,0,0,1
2014-11-24,20:40,1,0,0,1
2014-11-24,21:30,2,0,0,1
2014-11-24,23:40,1,1,0,0
2014-11-24,23:50,1,1,0,0
2014-11-25,03:40,1,1,0,0
2014-11-25,07:40,1,1,0,0
2014-11-25,07:50,1,1,0,0
2014-11-25,08:00,1,1,0,0
2014-11-25,08:10,1,1,0,0
2014-11-25,08:20,1,1,0,0
2014-11-25,08:30,1,1,0,0
2014-11-25,13:50,1,0,0,1
2014-11-25,14:00,1,1,0,0
2014-11-25,15:00,1,0,0,1
2014-11-25,16:30,1,0,0,1
2014-11-25,20:10,1,0,0,1
2014-11-26,14:30,1,0,0,1
2014-11-26,16:00,1,0,0,1
2014-11-26,23:10,1,1,0,0
2014-11-27,02:50,1,1,0,0
2014-11-30,20:40,1,1,0,0
2014-12-01,11:20,1,1,0,0
2014-12-01,14:30,1,1,0,0
2014-12-01,15:40,2,0,0,1
2014-12-01,16:00,1,0,0,1
2014-12-01,20:40,1,0,0,1
2014-12-01,20:50,1,0,0,1
2014-12-01,21:20,3,0,0,1
2014-12-01,21:50,2,0,0,1
2014-12-01,22:00,1,0,0,1
2014-12-02,14:00,2,0,0,1
2014-12-02,14:30,1,0,0,1
2014-12-02,15:50,1,0,0,1
2014-12-02,16:10,1,0,0,1
2014-12-02,18:10,1,0,0,1
2014-12-02,20:00,1,0,0,1
2014-12-02,21:00,2,0,0,1
2014-12-02,21:20,1,0,0,1
2014-12-02,21:30,1,0,0,1
2014-12-02,21:50,1,0,0,1
2014-12-03,14:00,1,0,0,1
2014-12-03,19:10,1,0,0,1
2014-12-03,19:40,1,0,0,1
2014-12-03,20:00,2,0,0,1
2014-12-03,20:20,1,0,0,1
2014-12-03,20:40,1,0,0,1
2014-12-03,21:10,1,0,0,1
2014-12-04,16:30,1,0,0,1
2014-12-04,19:30,1,0,0,1
2014-12-04,19:50,1,0,0,1
2014-12-04,20:20,1,0,0,1
2014-12-04,20:40,1,0,0,1
2014-12-04,22:50,1,0,0,1
2014-12-05,15:30,1,0,0,1
2014-12-05,15:40,2,0,0,1
2014-12-08,11:20,1,1,0,0
2014-12-08,11:50,1,1,0,0
2014-12-08,17:50,1,0,0,1
2014-12-08,18:10,1,0,0,1
2014-12-08,18:50,1,0,0,1
2014-12-08,20:30,1,0,0,1
2014-12-08,21:00,1,0,0,1
2014-12-08,21:10,1,0,0,1
2014-12-08,21:20,1,0,0,1
2014-12-08,21:50,1,0,0,1
2014-12-08,23:30,1,1,0,0
2014-12-09,01:20,2,1,0,0
2014-12-09,01:40,1,1,0,0
2014-12-09,01:50,1,1,0,0
2014-12-09,16:10,1,0,0,1
2014-12-09,18:50,2,0,0,1
2014-12-09,19:30,2,0,0,1
2014-12-09,19:50,1,0,0,1
2014-12-09,20:40,1,0,0,1
2014-12-09,20:50,1,0,0,1
2014-12-09,21:10,1,0,0,1
2014-12-10,02:50,1,1,0,0
2014-12-10,19:10,1,0,0,1
2014-12-10,19:30,1,0,0,1
2014-12-10,20:00,1,0,0,1
2014-12-10,20:20,1,0,0,1
2014-12-10,21:00,1,0,0,1
2014-12-10,21:20,1,0,0,1
2014-12-11,01:00,1,1,0,0
2014-12-11,01:10,2,1,0,0
2014-12-11,15:00,1,0,0,1
2014-12-11,15:10,2,0,0,1
2014-12-11,16:00,1,0,0,1
2014-12-11,16:10,1,0,0,1
2014-12-11,19:00,1,0,0,1
2014-12-11,19:10,1,0,0,1
2014-12-11,19:20,1,0,0,1
2014-12-11,20:10,1,0,0,1
2014-12-11,21:50,2,0,0,1
2014-12-11,22:00,1,0,0,1
2014-12-12,07:20,1,1,0,0
2014-12-12,07:30,1,1,0,0
2014-12-12,07:40,1,1,0,0
2014-12-12,15:40,1,0,0,1
2014-12-15,00:40,1,1,0,0
2014-12-15,11:30,1,1,0,0
2014-12-15,11:40,2,1,0,0
2014-12-15,11:50,1,1,0,0
2014-12-15,15:30,1,0,0,1
2014-12-15,19:20,1,0,0,1
2014-12-15,19:40,1,0,0,1
2014-12-15,20:40,1,0,0,1
2014-12-15,20:50,1,0,0,1
2014-12-15,21:10,1,0,0,1
2014-12-15,21:40,1,0,0,1
2014-12-15,21:50,1,0,0,1
2014-12-15,22:00,1,0,0,1
2014-12-16,04:10,1,1,0,0
2014-12-16,14:20,1,0,0,1
2014-12-16,14:30,1,0,0,1
2014-12-16,15:00,1,0,0,1
2014-12-16,15:10,1,0,0,1
2014-12-16,20:00,2,0,0,1
2014-12-16,20:10,1,0,0,1
2014-12-16,20:40,1,0,0,1
2014-12-16,21:00,1,0,0,1
2014-12-16,21:10,1,0,0,1
2014-12-16,21:20,1,0,0,1
2014-12-16,21:30,1,0,0,1
2014-12-17,13:40,1,0,0,1
2014-12-17,14:50,1,0,0,1
2014-12-17,20:10,1,0,0,1
2014-12-17,20:20,1,0,0,1
2014-12-17,20:30,1,0,0,1
2014-12-17,20:40,1,0,0,1
2014-12-17,21:10,1,0,0,1
2014-12-17,21:20,1,0,0,1
2014-12-17,21:30,1,0,0,1
2014-12-17,22:00,1,0,0,1
2014-12-18,15:30,1,0,0,1
2014-12-18,17:00,1,0,0,1
2014-12-18,21:10,1,0,0,1
2014-12-18,21:40,1,0,0,1
2014-12-18,21:50,3,0,0,1
2014-12-18,22:00,1,0,0,1
2014-12-19,14:10,1,0,0,1
2014-12-19,14:50,1,0,0,1
2014-12-19,15:30,1,0,0,1
2014-12-19,16:20,2,0,0,1
2014-12-19,17:00,1,0,0,1
2014-12-19,17:20,1,0,0,1
2014-12-19,18:40,3,0,0,1
2014-12-19,19:20,1,0,0,1
2014-12-19,19:30,2,0,0,1
2014-12-19,19:40,1,0,0,1
2014-12-19,19:50,1,0,0,1
2014-12-19,20:00,1,0,0,1
2014-12-19,20:10,1,0,0,1
2014-12-19,20:20,1,0,0,1
2014-12-19,21:00,1,0,0,1
2014-12-22,03:20,1,1,0,0
2014-12-22,13:00,1,1,0,0
2014-12-22,16:00,3,0,0,1
2014-12-22,18:50,1,0,0,1
2014-12-22,19:20,1,0,0,1
2014-12-22,19:40,1,0,0,1
2014-12-23,15:30,1,0,0,1
2014-12-23,15:40,1,0,0,1
2014-12-23,21:40,1,0,0,1
2014-12-24,03:00,1,1,0,0
2014-12-24,15:40,1,0,0,1
2014-12-24,18:10,1,0,0,1
2014-12-24,23:50,1,1,0,0
2014-12-25,02:50,1,1,0,0
2014-12-29,03:30,1,1,0,0
2014-12-29,10:50,1,1,0,0
2014-12-29,12:10,1,1,0,0
2014-12-29,15:30,2,0,0,1
2014-12-29,15:40,1,0,0,1
2014-12-29,18:30,1,0,0,1
2014-12-29,20:20,1,0,0,1
2014-12-29,20:50,1,0,0,1
2014-12-29,21:30,1,0,0,1
2014-12-29,21:40,1,0,0,1
2014-12-30,11:00,1,1,0,0
2014-12-30,17:20,1,0,0,1
2014-12-30,19:20,1,0,0,1
2014-12-30,21:20,1,0,0,1
2014-12-30,21:40,1,0,0,1
2014-12-30,21:50,1,0,0,1
2014-12-31,15:40,1,0,0,1
2014-12-31,15:50,2,0,0,1
2014-12-31,21:10,1,1,0,0
2015-01-01,07:00,1,1,0,0
2015-01-02,23:20,1,0,0,1
2015-01-03,03:10,1,1,0,0
2015-01-03,03:30,1,1,0,0
2015-01-03,20:20,1,0,0,1
2015-01-03,21:30,1,0,0,1
2015-01-03,22:50,1,0,0,1
2015-01-03,23:30,1,0,0,1
2015-01-04,02:10,1,0,0,1
2015-01-04,15:50,1,1,0,0
2015-01-04,22:00,1,0,0,1
2015-01-05,01:30,1,0,0,1
2015-01-05,01:50,2,1,0,0
2015-01-05,02:40,1,1,0,0
2015-01-05,03:10,1,1,0,0
2015-01-05,03:20,1,1,0,0
2015-01-05,04:00,1,1,0,0
2015-01-05,04:10,1,1,0,0
2015-01-05,04:40,1,1,0,0
2015-01-05,11:20,1,1,0,0
2015-01-05,15:00,2,0,0,1
2015-01-05,15:30,1,0,0,1
2015-01-05,19:20,1,0,0,1
2015-01-05,21:00,1,0,0,1
2015-01-05,21:20,1,0,0,1
2015-01-05,21:40,1,0,0,1
2015-01-05,22:00,1,1,0,0
2015-01-05,23:10,2,0,0,1
2015-01-06,00:40,1,1,0,0
2015-01-06,01:00,1,1,0,0
2015-01-06,01:50,1,1,0,0
2015-01-06,15:30,2,0,0,1
2015-01-06,17:40,1,0,0,1
2015-01-06,19:50,1,0,0,1
2015-01-06,20:30,1,0,0,1
2015-01-06,20:50,1,0,0,1
2015-01-06,21:00,1,0,0,1
2015-01-06,21:10,1,0,0,1
2015-01-06,21:40,2,0,0,1
2015-01-06,21:50,2,0,0,1
2015-01-06,22:00,1,0,0,1
2015-01-07,14:00,1,0,0,1
2015-01-07,19:50,1,0,0,1
2015-01-07,21:40,2,0,0,1
2015-01-07,21:50,2,0,0,1
2015-01-07,22:10,1,0,0,1
2015-01-07,22:20,3,0,0,1
2015-01-07,23:10,1,0,0,1
2015-01-07,23:20,1,0,0,1
2015-01-08,00:10,1,1,0,0
2015-01-08,01:00,1,1,0,0
2015-01-08,06:50,2,1,0,0
2015-01-08,07:20,1,1,0,0
2015-01-08,10:20,1,1,0,0
2015-01-08,13:50,1,0,0,1
2015-01-08,14:40,1,0,0,1
2015-01-08,15:50,1,0,0,1
2015-01-08,18:10,1,0,0,1
2015-01-08,18:30,1,0,0,1
2015-01-08,19:00,1,0,0,1
2015-01-08,19:30,1,0,0,1
2015-01-08,21:00,1,0,0,1
2015-01-08,21:50,1,0,0,1
2015-01-08,22:00,1,0,0,1
2015-01-08,22:20,1,1,0,0
2015-01-09,04:10,1,1,0,0
2015-01-09,15:20,1,0,0,1
2015-01-09,15:40,1,0,0,1
2015-01-09,20:40,1,0,0,1
2015-01-09,20:50,2,0,0,1
2015-01-09,21:20,1,0,0,1
2015-01-09,21:40,1,0,0,1
2015-01-09,22:00,1,0,0,1
2015-01-09,22:30,1,0,0,1
2015-01-09,22:50,1,0,0,1
2015-01-10,09:50,1,1,0,0
2015-01-12,00:30,1,1,0,0
2015-01-12,00:40,1,1,0,0
2015-01-12,03:50,1,1,0,0
2015-01-12,10:20,1,1,0,0
2015-01-12,11:00,1,1,0,0
2015-01-12,15:50,1,0,0,1
2015-01-12,16:40,1,0,0,1
2015-01-12,19:30,1,0,0,1
2015-01-12,20:00,1,0,0,1
2015-01-13,00:00,1,0,1,0
2015-01-13,01:00,3,0,1,0
2015-01-13,01:20,1,0,1,0
2015-01-13,01:30,1,0,1,0
2015-01-13,01:40,2,0,1,0
2015-01-13,01:50,1,0,1,0
2015-01-13,02:00,1,0,1,0
2015-01-13,02:30,1,0,1,0
2015-01-13,03:00,1,0,1,0
2015-01-13,15:40,1,0,0,1
2015-01-13,16:10,1,0,0,1
2015-01-13,16:50,1,0,0,1
2015-01-13,17:30,1,0,0,1
2015-01-13,18:40,1,0,0,1
2015-01-13,21:20,1,0,0,1
2015-01-13,22:00,1,0,0,1
2015-01-13,22:30,1,0,0,1
2015-01-14,14:10,2,1,0,0
2015-01-14,18:10,1,0,0,1
2015-01-14,20:40,1,0,0,1
2015-01-15,15:50,2,0.5,0,0.5
2015-01-15,16:20,1,1,0,0
2015-01-15,18:50,1,0,0,1
2015-01-15,22:50,1,0,0,1
2015-01-16,16:50,1,0,0,1
2015-01-16,17:20,1,0,0,1
2015-01-16,18:00,1,0,0,1
2015-01-16,18:40,1,0,0,1
2015-01-16,19:50,1,0,0,1
2015-01-17,10:20,1,1,0,0
2015-01-17,20:30,1,0,0,1
2015-01-18,00:50,1,0,0,1
2015-01-19,03:00,1,1,0,0
2015-01-19,03:10,1,1,0,0
2015-01-19,11:50,2,1,0,0
2015-01-20,00:30,1,0,0,1
2015-01-20,00:50,1,1,0,0
2015-01-20,02:00,1,1,0,0
2015-01-20,02:50,1,0,0,1
2015-01-20,03:30,1,0,0,1
2015-01-20,03:40,1,0,0,1
2015-01-20,16:30,1,0,0,1
2015-01-20,18:30,1,0,0,1
2015-01-20,19:40,1,0,0,1
2015-01-20,20:00,1,0,0,1
2015-01-20,21:50,1,0,0,1
2015-01-20,22:00,1,0,0,1
2015-01-20,22:10,1,0,0,1
2015-01-21,15:50,2,0,0,1
2015-01-21,16:50,1,0,0,1
2015-01-21,17:20,1,0,0,1
2015-01-21,17:50,1,0,0,1
2015-01-21,18:20,1,0,0,1
2015-01-21,19:30,1,0,0,1
2015-01-21,19:50,1,0,0,1
2015-01-21,20:10,1,0,0,1
2015-01-21,20:50,1,0,0,1
2015-01-21,21:20,1,0,0,1
2015-01-22,14:30,1,0,0,1
2015-01-22,15:20,2,0,0,1
2015-01-22,18:10,1,0,0,1
2015-01-22,20:40,3,0,0,1
2015-01-22,21:50,1,0,0,1
2015-01-22,22:30,1,0,0,1
2015-01-22,22:50,1,0,0,1
2015-01-22,23:10,2,0,0,1
2015-01-23,17:00,1,0,0,1
2015-01-23,17:30,1,0,0,1
2015-01-23,17:50,1,0,0,1
2015-01-23,18:00,1,0,0,1
2015-01-23,18:20,1,0,0,1
2015-01-24,18:00,1,0,0,1
2015-01-24,19:50,1,0,0,1
2015-01-24,23:10,1,0,0,1
2015-01-25,00:00,1,0,0,1
2015-01-25,00:20,1,0,0,1
2015-01-25,14:30,1,0,1,0
2015-01-25,15:00,1,0,0,1
2015-01-25,15:40,1,1,0,0
2015-01-25,18:30,1,0,0,1
2015-01-25,21:20,1,0,1,0
2015-01-26,13:30,1,1,0,0
2015-01-26,16:00,1,0,0,1
2015-01-26,17:10,1,0,0,1
2015-01-26,17:30,1,0,0,1
2015-01-26,18:30,1,0,0,1
2015-01-26,19:20,1,0,0,1
2015-01-26,21:10,1,0,0,1
2015-01-26,21:30,1,0,0,1
2015-01-26,21:50,1,0,0,1
2015-01-26,23:10,1,1,0,0
2015-01-26,23:20,1,1,0,0
2015-01-27,00:40,1,1,0,0
2015-01-27,00:50,2,0.5,0,0.5
2015-01-27,12:00,1,1,0,0
2015-01-27,13:40,2,1,0,0
2015-01-27,14:10,1,1,0,0
2015-01-27,14:20,2,1,0,0
2015-01-27,16:50,1,0,0,1
2015-01-27,17:40,1,0,0,1
2015-01-28,13:30,1,1,0,0
2015-01-28,13:40,1,1,0,0
2015-01-28,14:00,2,1,0,0
2015-01-28,15:40,1,0,0,1
2015-01-28,16:10,1,0,0,1
2015-01-28,16:20,1,0,0,1
2015-01-28,18:20,1,0,0,1
2015-01-28,18:50,1,0,0,1
2015-01-28,19:00,1,0,0,1
2015-01-28,19:50,1,0,0,1
2015-01-28,21:10,2,0,0,1
2015-01-28,21:20,1,0,0,1
2015-01-28,23:10,1,0,0,1
2015-01-29,02:10,2,1,0,0
2015-01-29,15:20,1,0,0,1
2015-01-29,16:40,1,0,0,1
2015-01-29,21:30,1,0,0,1
2015-01-29,21:40,2,0,0,1
2015-01-29,23:30,1,0,0,1
2015-01-30,04:30,1,0,0,1
2015-01-30,15:10,1,0,0,1
2015-01-30,15:20,1,0,0,1
2015-01-30,15:30,1,0,0,1
2015-01-30,16:40,2,0,0,1
2015-01-30,16:50,1,0,0,1
2015-01-30,18:10,1,0,0,1
2015-01-30,18:20,1,0,0,1
2015-01-30,18:50,1,0,0,1
2015-01-30,19:00,5,0,0,1
2015-01-30,21:10,1,0,0,1
2015-01-31,02:10,1,1,0,0
2015-01-31,02:20,1,1,0,0
2015-01-31,17:40,1,0,0,1
2015-01-31,21:50,1,0,0,1
2015-01-31,22:00,1,0,0,1
2015-02-01,21:50,1,1,0,0
2015-02-02,01:10,1,0,0,1
2015-02-02,03:20,1,1,0,0
2015-02-02,03:30,1,1,0,0
2015-02-02,04:20,1,1,0,0
2015-02-02,16:20,2,0,0,1
2015-02-02,16:30,1,0,0,1
2015-02-02,16:40,1,0,0,1
2015-02-02,17:00,1,0,0,1
2015-02-02,21:00,1,0,0,1
2015-02-02,22:00,1,0,0,1
2015-02-03,00:50,1,0,1,0
2015-02-03,01:00,1,1,0,0
2015-02-03,15:50,1,0,0,1
2015-02-03,16:40,1,0,0,1
2015-02-03,20:20,3,0,0,1
2015-02-03,20:50,1,0,0,1
2015-02-03,21:40,1,0,0,1
2015-02-03,23:30,1,0,0,1
2015-02-04,14:30,1,0,0,1
2015-02-04,15:30,1,0,0,1
2015-02-04,15:50,1,0,0,1
2015-02-04,17:30,1,0,0,1
2015-02-04,18:10,1,0,0,1
2015-02-04,18:20,2,0,0,1
2015-02-04,18:50,1,0,0,1
2015-02-04,20:50,1,0,0,1
2015-02-04,21:10,1,0,0,1
2015-02-04,21:30,1,0,0,1
2015-02-05,16:10,1,0,0,1
2015-02-05,17:40,1,0,0,1
2015-02-05,18:40,2,0,0,1
2015-02-05,19:00,1,0,0,1
2015-02-05,19:40,1,0,0,1
2015-02-05,20:40,1,0,0,1
2015-02-06,14:10,1,0,0,1
2015-02-06,20:10,1,0,0,1
2015-02-06,20:30,1,0,0,1
2015-02-06,20:50,1,0,0,1
2015-02-06,21:40,1,0,0,1
2015-02-06,21:50,1,0,0,1
2015-02-07,16:10,1,0,0,1
2015-02-07,21:20,1,0,0,1
